Product Name,Star Rating,Customer Review,Sentiment Analysis Score,Sentiment Category
"Redmi Note 9 (Aqua Green, 4GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",3.0 out of 5 stars,"Not good like other phones of xiaomi. : My Mobile phone has some screen issue. On completely black wall paper or black background there's a permanent white dot (like screen is defective) on the screen but i requested for the replacement soon device will be replaced. Although device is preety average, ram management is not that good.go for the snapdragon rather than mediatek.Pubg lags sometimes on medium settings and there's a ton of preloaded apps from which some apps you cannot uninstall.there are several options in the market other than xiaomi. So,choose your device wisely.",3,Neutral
"Redmi Note 9 (Aqua Green, 4GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",4.0 out of 5 stars,Everything nice but only body vibration problem due to plastic back : Very nice Phone.. smooth performance.. charge service decent.. screen quality superb.. sound ok.. but body vibration issue is here.. in speaker mode or at time of calling body vibration present.. no notification light.. overall decent performance at this price.. phone support only 18 watt fast charge. But charger support 22.5 watt..,2,Negative
"Redmi Note 9 (Aqua Green, 4GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",1.0 out of 5 stars,Pathetic service by Amazon and worst quality mobile : Worst mobile... Ordered mobile on August 03 and received on 22nd and looking at mobile display is good but it switched off itself and not working even though if I tried to charge it's not charging... It was completely dead no power in mobileI received a defect piece then I try to return the mobile nobody is coming for pickup from Amazon and no refund option.Buying mobile in Amazon is a worst decision.So again after multiple follow ups someone From Amazon picked up the phone to return but it's not updated yet in app Or no further communication has been updated from Amazon. I called Amazon customer service care for the the same... He was like just woke up from sleep(mooning) and asked me to wait for on hold and he never came back to talk to me. I felt strange and call was disconnected.It's a strange behavior from Amazon I have been regular nd authorized customer for Amazon since  over the years.,1,Very Negative
"Redmi Note 9 (Aqua Green, 4GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",5.0 out of 5 stars,Good phone.. : Totally impressed by the built and looks. For 13k I thought of getting realme 6i but the stocks barely last..!So I decided to get this phone. The phone is great and smooth. Gaming experience is also good but not as good as g90t.G85 is a decent processor with great daily life performance!If 12k is your budget go for it..Or 13k..realme 6i and 14k... Go for poco m2. Scarlet red looks stunning!!,3,Neutral
"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI & INR 1000 Off on Exchange",4.0 out of 5 stars,osm mobile phone : good batter backupgood cameragood mob designno any issue,3,Neutral
"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI & INR 1000 Off on Exchange",4.0 out of 5 stars,Superb Phn and you can go for it. : Nice product in this price... Good quality and look is aswm... Punch hole Camera and display is very attracting. Camera is also perfect and battery capacity is very high. This phone is no doubt very much good.,5,Very Positive
"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI & INR 1000 Off on Exchange",4.0 out of 5 stars,"Good But Not As Expected : Hi all,As I have bought redmi note 9 pro on first sale, I would like to share my review on this.I would give  you my honest experience..I will talk only about the Lacunas/cons  of this phone,1.Battery-it lasts only for 24 hrs by general use,(like phone call, YouTube, whatsup video call) without gaming, while gaming it's battery drains fastly, for charging it takes 2 hrs.2.Camera-As it is 48 MP, I personally did not find anything like 48 MP, rather samsung M30 has better quality of pics than this 48 MP, Night mode is not good enough,Its just a hipe,clarity has to be compromised,Even front camera is not good, pics get blurr by zoom. Same here samsung M30 again have gain..So camera is not as good as they told., blur and shaggy images, I have really disappointed.3.Display- kindly go for super Amoled display, if you compare FHD of redmi note 9 pro and sAmoled of samsung you will really feel the difference,4.Gaming has heating problem,battery drains fastly,5.weight is something I feel heavy, hard to use by single hand.6.sound is average,So it's my honest feedback after using it for 4 days. I really feel disappointed.( In battery, camera, display, Sound)Now other things like processor, interface,speed, design, finger print sensor are best.Thanks 👍",3,Neutral
"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI & INR 1000 Off on Exchange",1.0 out of 5 stars,"Faulty product delivered by Amazon : Don't go for this mobile as I face issue with network signal after 2days only and I tried call to customer care of amazone they said me it's issue with your sim card but as I ask my sim card customer care they said it's new updated sim card and and i have issue with both sim card which has different network then how both sim has issue in same time, every time costomer care give me some reason to do this that but yes in my mobile I feel it has some issue because of that it's network gone for more than hour and also it hang in between gaming and use as it has 6gb ram and good processor.",3,Neutral
"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI & INR 1000 Off on Exchange",5.0 out of 5 stars,Gaming beast : Beauty and the beast combination with snapdragon......,5,Very Positive
"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI & INR 1000 Off on Exchange",2.0 out of 5 stars,Not worthy nor upto exp from mi : Poor camera quality. Breadth too wide to grip well,3,Neutral
"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI & INR 1000 Off on Exchange",5.0 out of 5 stars,"Very nice protect super : Super camera, battery, sound amazing  very much",5,Very Positive
"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI & INR 1000 Off on Exchange",3.0 out of 5 stars,Waste of money : Camera Protrait mode Not good but 48 MP cam GoodScreen protector pre-applied very bad quality (patch on screen )Interstellar black colour awsmeTouch also not good (Need Amoled Disply)Refresh Rate Very Low around upto 30 HZSide Mounted Fingerprint Sensor Really Faster18W fast charger - 47% to 100 % Battary Charge Time 1 Hr 21 MINWaste of money,1,Very Negative
"Redmi Note 9 Pro (Interstellar Black, 4GB RAM, 128GB Storage) - Latest 8nm Snapdragon 720G & Alexa Hands-Free | 6 Months No Cost EMI & INR 1000 Off on Exchange",1.0 out of 5 stars,Looks premium but service isn't good : The phone looks very good and premium but I noticed it lags and camera isnt that good..m facing hardware issues as well..on call the other person can't hear my voice .,4,Positive
"Redmi Note 8 (Neptune Blue, 4GB RAM, 64GB Storage)",5.0 out of 5 stars,"Excellent phone under 10K : Excellent phone under 10,000. Specialy 18 watt fast chargers🔋🔌.....if your budget is 10k u must buy it without any doubt...👍",2,Negative
"Redmi Note 8 (Neptune Blue, 4GB RAM, 64GB Storage)",5.0 out of 5 stars,18w fast charger is best inside the box. : Redmi note 8 is the best Smartphone under 10k of the year 2019,5,Very Positive
"Redmi Note 8 (Neptune Blue, 4GB RAM, 64GB Storage)",5.0 out of 5 stars,Nice product : Awesome mobile under 10K.,2,Negative
"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",5.0 out of 5 stars,"Best mid range device to leave Chinese devices.. : An excellent device would not be an enough word to describe this phone.Got it through prime and Amazon delivered it before time once again delighted with wonderful service by Amazon and the device is a masterpiece.Loaded with awesome features like 1 click camera, 6000mah battery, reverse charging, bigger and butter smooth super amoled display.Samsung has started to capture the Indian market and that ultimately allow us as customers to get rid of data stealer and spy Chinese phones.You can definitely go for this phone blindly",5,Very Positive
"Samsung Galaxy M31s (Mirage Black, 6GB RAM, 128GB Storage)",5.0 out of 5 stars,"Best buy for the price! : Hi all,From Samsung M31s.Bought it on Amazon Prime day sale. Placed the order by 00:04 of 6th August (Day-1 of the sale) and got it very next day Noon 2pm itself. Kudos Amazon India.Grabbed it for 15,999 with a 2k coupon code and HDFC's 10% discount.But, ordered a Matte Back cover and Matte Temper glass (As it didn't come with the box and also wasn't available near me in Chennai). Delivery date is 18th to 25th Aug which is pathetic. I have to take care my SaM31s like a baby.Small review as per my knowledge -On-hand, its so good. (Earlier was using OnePlus 6) Size wise bit bigger that 1+6 (6.5"")Comparing to Nord, we have Memory card slot - no dependency.While updating the phone on first start, i felt bit heat. But later, it was fine.Charged a 100% and had an extensive usage (not a gamer). Battery lasts more than 36hrs (with Bluetooth earphone at times).Charging happened in 70-75 mins with intermediate usage in between.Earphone Jack available comparing to Nord, better than Bluetooth earphone which consumes charge and needs charge for earphones too.Settings - an ocean of settings, wonderful touch sensor and additional features for lock facilities.But, doesn't have indicator on the front face (which shows if notifications are received)No option to find app usage statistics.Audio - Its so good with clear audio in all needs.Photo - Video : Excellent quality of photos and Videos even in a 3x Zoom. Front camera is bit down.Macro Mode is giving a great pic of Close shots.Has Slowmo, Super slowmo, Hyperlapse, Panaroma.AR zone is pure magical. Different features for Front cam and Back cam.Reverse charging facility is amazing. But the box doesn't have USB - charge cable.Overall - M31s is a price worthy with sooo many options.EDIT : Corning Gorilla Glass 3 is fine,just on 10th day of my purchase, my phone fallen down with less than 1m height (slipped from hand) and display borken 💔Handle with care.",4,Positive
